Succursale,Succursale_ID,Produit_Catégorie,Marque - Nom,Souche
Amqui,2274,Moulu,Pure Laine Cannabis - La Moulinette,Mélange
Amqui,2274,Moulu,Saturday - Tropical and Twisted,Mélange
Amqui,2274,Moulu,Shred - Citrique électrique,Sativa
Amqui,2274,Pré-Roulés,5 Points Cannabis - Le Coffret 5 Points,Mélange
Amqui,2274,Pré-Roulés,5 Points Cannabis - Purple Haze,Sativa
Amqui,2274,Pré-Roulés,7ACRES - Jack Haze,Sativa
Amqui,2274,Pré-Roulés,Bleuh - Drette Indica,Indica
Amqui,2274,Pré-Roulés,Bleuh Light - Colorado Cherry,Sativa
Amqui,2274,Pré-Roulés,Bud Lafleur - Banana Daddy,Indica
Amqui,2274,Pré-Roulés,Canaca - Explosion de Fruits,Sativa
Amqui,2274,Pré-Roulés,Clem et Co - Apricot Cream and Cheese 1:1,Hybride
Amqui,2274,Pré-Roulés,Color Cannabis - Mango Haze,Hybride
Amqui,2274,Pré-Roulés,DLYS - Artisans,Hybride
Amqui,2274,Pré-Roulés,Fleurons - Méchant Pétard,Indica
Amqui,2274,Pré-Roulés,Fleurs de Lise - La Cerise sur le Funday,Sativa
Amqui,2274,Pré-Roulés,Good Supply - Jean Guy,Sativa
Amqui,2274,Pré-Roulés,Grindh - H27 Sativa,Sativa
Amqui,2274,Pré-Roulés,Irony - Blueberry Muffin,Indica
Amqui,2274,Pré-Roulés,Irony - Candyland,Sativa
Amqui,2274,Pré-Roulés,Irony - Trio Beau-Pétard,Mélange
Amqui,2274,Pré-Roulés,La Plogue - Sour Grape,Hybride
Amqui,2274,Pré-Roulés,LaHoja - Grape Octane,Indica
Amqui,2274,Pré-Roulés,MTL Cannabis - Wes' Coast Kush,Indica
Amqui,2274,Pré-Roulés,Nueva+ - Complice,Hybride
Amqui,2274,Pré-Roulés,Nueva+ - Le Fameux,Sativa
Amqui,2274,Pré-Roulés,Nueva+ - Rêve Lucide,Sativa
Amqui,2274,Pré-Roulés,Nugz - Early Lemon Berry,Sativa
Amqui,2274,Pré-Roulés,Nugz - Nugz Wrap Indica,Indica
Amqui,2274,Pré-Roulés,Nugz - Nugz Wrap Sativa,Sativa
Amqui,2274,Pré-Roulés,Ono Cannabis - Ono Planet of the grapes,Indica
Amqui,2274,Pré-Roulés,Orchid - CBD Runtz,Hybride
Amqui,2274,Pré-Roulés,Promenade - Blue Dream,Sativa
Amqui,2274,Pré-Roulés,Promenade - Pink God,Indica
Amqui,2274,Pré-Roulés,Pure Laine - Pineapple OG,Sativa
Amqui,2274,Pré-Roulés,Pure Laine Cannabis - Suzettes,Mélange
Amqui,2274,Pré-Roulés,R'Belle - Bastille,Indica
Amqui,2274,Pré-Roulés,Redecan - Cold Creek Kush Redees Hemp'd,Sativa
Amqui,2274,Pré-Roulés,Redecan - Purple Churro Classique,Sativa
Amqui,2274,Pré-Roulés,San Rafael '71 - Pink Kush,Indica
Amqui,2274,Pré-Roulés,San Rafael '71 - Strawberry Sensi,Sativa
Amqui,2274,Pré-Roulés,San Rafael '71 - Tangerine Dream,Sativa
Amqui,2274,Pré-Roulés,Sheeesh - Trop Juice,Hybride
Amqui,2274,Pré-Roulés,Shred - Bête de Diesel,Indica
Amqui,2274,Pré-Roulés,Shred - Citrique Électrique,Sativa
Amqui,2274,Pré-Roulés,Shred Tubes - Toute Garnie,Hybride
Amqui,2274,Pré-Roulés,Solei - Équilibre Pur,Mélange
Amqui,2274,Pré-Roulés,T'es Dans L'Champ - Grasse Matinée,Hybride
Amqui,2274,Pré-Roulés,Terroir - C99,Sativa
Amqui,2274,Pré-Roulés,Tribal - Bubble Up,Indica
Amqui,2274,Pré-Roulés,Tribal - Neon Sunshine,Hybride
Amqui,2274,Pré-Roulés,Twd. - Twd. Balanced,Hybride
Amqui,2274,Pré-Roulés,Vert - CBD OG Kush,Indica
Amqui,2274,Pré-Roulés,Vertical 7 - Purple Gushrs LSO,Sativa
Amqui,2274,Pré-Roulés,Weed Me - Goliat,Sativa
Amqui,2274,Pré-Roulés,Wio - Frozen Lemon Biologique,Sativa
Amqui,2274,Pré-Roulés,Wio - Super Lemon Haze Biologique,Sativa
Aylmer,2214,Fleurs Séchées,1964 - Bleu Nuit,Sativa
Aylmer,2214,Fleurs Séchées,1964 - Comatose,Indica
Aylmer,2214,Fleurs Séchées,1964 - OG Kush,Indica
Aylmer,2214,Fleurs Séchées,5 Points Cannabis - Blueberry Yum Yum,Sativa
Aylmer,2214,Fleurs Séchées,5 Points Cannabis - Zsweet,Sativa
Aylmer,2214,Fleurs Séchées,BLKMKT - LA WoMac,Indica
Aylmer,2214,Fleurs Séchées,Back Forty - Fire Breath,Indica
Aylmer,2214,Fleurs Séchées,Be Humble. - Découverte,Hybride
Aylmer,2214,Fleurs Séchées,Big Bag O'Buds - Amnesia OG,Sativa
Aylmer,2214,Fleurs Séchées,Blakh - H30 Haze,Sativa
Aylmer,2214,Fleurs Séchées,Blakh - H30 Kush,Indica
Aylmer,2214,Fleurs Séchées,Blanh - Blanh Hybride,Hybride
Aylmer,2214,Fleurs Séchées,Blanh - Blanh Sativa,Sativa
Aylmer,2214,Fleurs Séchées,Bleuh - H26 Indica,Indica
Aylmer,2214,Fleurs Séchées,Bleuh - H26 Sativa,Sativa
Aylmer,2214,Fleurs Séchées,Bleuh - Indic'once,Indica
Aylmer,2214,Fleurs Séchées,Bold - Root Beer Float,Indica
Aylmer,2214,Fleurs Séchées,Bud Lafleur - Banana Baby,Indica
Aylmer,2214,Fleurs Séchées,Bud Lafleur - Banana Daddy,Indica
Aylmer,2214,Fleurs Séchées,Bud Lafleur - Hollywood,Sativa
Aylmer,2214,Fleurs Séchées,Bud Lafleur - Lava Cake,Indica
Aylmer,2214,Fleurs Séchées,Bud Lafleur - Strawberry Bubbles,Sativa
Aylmer,2214,Fleurs Séchées,Cactus - Peachy Keen,Hybride
Aylmer,2214,Fleurs Séchées,Cannabiomedic - Juste CBD,Hybride
Aylmer,2214,Fleurs Séchées,Cannabiomedic - Le Moitié Moitié,Hybride
Aylmer,2214,Fleurs Séchées,Cannafrogs - ZeddyZ,Indica
Aylmer,2214,Fleurs Séchées,Carmel Cannabis - Animal Face,Sativa
Aylmer,2214,Fleurs Séchées,Carmel Cannabis - Kush Life,Indica
Aylmer,2214,Fleurs Séchées,Carmel Cannabis - Zebra Stripes,Indica
Aylmer,2214,Fleurs Séchées,Celebrity - Goofiez,Hybride
Aylmer,2214,Fleurs Séchées,Cheers Cannabis - Chem Cookies #44,Indica
Aylmer,2214,Fleurs Séchées,Cheers Cannabis - Pomelo Soda,Hybride
Aylmer,2214,Fleurs Séchées,Cheers à Lise - Duo Sorbet Cerise et Lime,Mélange
Aylmer,2214,Fleurs Séchées,Clair de Lune - Dark Shadow Haze,Sativa
Aylmer,2214,Fleurs Séchées,Clair de Lune - GG,Hybride
Aylmer,2214,Fleurs Séchées,Clem et Co - Lab 101,Hybride
Aylmer,2214,Fleurs Séchées,Clem et Co - Mango Fuel,Sativa
Aylmer,2214,Fleurs Séchées,Cookies - Céréale à la Mode,Hybride
Aylmer,2214,Fleurs Séchées,Cultures Chloris - LCP,Hybride
Aylmer,2214,Fleurs Séchées,Cultures Chloris - RRW,Hybride
Aylmer,2214,Fleurs Séchées,Cultures Chloris - Zombie Bride,Hybride
Aylmer,2214,Fleurs Séchées,DLYS - Artisans,Hybride
Aylmer,2214,Fleurs Séchées,Endo - Purple Mountain Majesty,Hybride
Aylmer,2214,Fleurs Séchées,Figr - Jungle Fumes,Sativa
Aylmer,2214,Fleurs Séchées,Fleurons - Herbes de Province,Indica
Aylmer,2214,Fleurs Séchées,Fleurons - Menu Cantine,Indica
Aylmer,2214,Fleurs Séchées,Fleurons - Menu Dessert,Sativa
Aylmer,2214,Fleurs Séchées,Fleurs de Lise - Ben Trop,Hybride
Aylmer,2214,Fleurs Séchées,Fleurs de Lise - L' Joe Louis,Hybride
Aylmer,2214,Fleurs Séchées,Fleurs de Lise - L'Bon Voisin,Sativa
Aylmer,2214,Fleurs Séchées,Fleurs de Lise - La Cerise sur le Funday,Sativa
Aylmer,2214,Fleurs Séchées,Fleurs de Lise - Le Boss des Bécosses,Hybride
Aylmer,2214,Fleurs Séchées,Fleurs de Lise - Le Passe Partout,Sativa
Aylmer,2214,Fleurs Séchées,Goldh - Kik Cola,Hybride
Aylmer,2214,Fleurs Séchées,Good Supply - Grand Daddy Purps,Indica
Aylmer,2214,Fleurs Séchées,Good Supply - Jean Guy,Sativa
Aylmer,2214,Fleurs Séchées,Good Supply - Pineapple Express,Hybride
Aylmer,2214,Fleurs Séchées,Good Supply - Sweet Berry Kush,Indica
Aylmer,2214,Fleurs Séchées,Good Supply - Very Berry,Hybride
Aylmer,2214,Fleurs Séchées,Green Joy - Grape Yogurt,Hybride
Aylmer,2214,Fleurs Séchées,Green Joy - Lemon Pepper Punch,Sativa
Aylmer,2214,Fleurs Séchées,Green Joy - Mango Cheese,Sativa
Aylmer,2214,Fleurs Séchées,Hatrick - Meat Breath,Indica
Aylmer,2214,Fleurs Séchées,Hexo - Lagune,Indica
Aylmer,2214,Fleurs Séchées,Hexo - Lemon Haze,Sativa
Aylmer,2214,Fleurs Séchées,Highly Dutch Organic - Amsterdam Sativa,Sativa
Aylmer,2214,Fleurs Séchées,Homage - Citrus Tsunami,Sativa
Aylmer,2214,Fleurs Séchées,Homage - Strawberry Lemonade,Sativa
Aylmer,2214,Fleurs Séchées,Kokotte - Garlic Funk,Indica
Aylmer,2214,Fleurs Séchées,Kokotte - Mango K,Sativa
Aylmer,2214,Fleurs Séchées,La Voûte - Blueberry Kush,Indica
Aylmer,2214,Fleurs Séchées,Le Malin Vert - Alien Kush AAA,Indica
Aylmer,2214,Fleurs Séchées,Lot 420 - Gelato 33,Hybride
Aylmer,2214,Fleurs Séchées,Lot 420 - Orange Cake,Hybride
Aylmer,2214,Fleurs Séchées,MTL Cannabis - Jungl' Cake,Sativa
Aylmer,2214,Fleurs Séchées,MTL Cannabis - Strawberry N' Mintz,Sativa
Aylmer,2214,Fleurs Séchées,Maitri - Purple Mint Cake,Indica
Aylmer,2214,Fleurs Séchées,Nueva+ - Rêve Lucide,Sativa
Aylmer,2214,Fleurs Séchées,Nugz - Early Lemon Berry,Sativa
Aylmer,2214,Fleurs Séchées,Nugz - Meat Pie,Indica
Aylmer,2214,Fleurs Séchées,Nugz - Nugz Hybride,Hybride
Aylmer,2214,Fleurs Séchées,Nugz - Nugz Sativa,Sativa
Aylmer,2214,Fleurs Séchées,OMY - Kush Cookies,Indica
Aylmer,2214,Fleurs Séchées,OMY - Mélange Indica,Indica
Aylmer,2214,Fleurs Séchées,OMY - Royal Mauiberry,Hybride
Aylmer,2214,Fleurs Séchées,OMY - Ça Sent l'Gaz,Indica
Aylmer,2214,Fleurs Séchées,Orchid - CBD Runtz,Hybride
Aylmer,2214,Fleurs Séchées,Original Stash - OS.130,Sativa
Aylmer,2214,Fleurs Séchées,Ostara - Long Valley Legend,Hybride
Aylmer,2214,Fleurs Séchées,Palmetto - Pineapple Upside Down CKE,Hybride
Aylmer,2214,Fleurs Séchées,Pecko - Le P'tit Phéno CBD,Sativa
Aylmer,2214,Fleurs Séchées,Pecko - Le P'tit Phéno Indica,Indica
Aylmer,2214,Fleurs Séchées,Pecko - Mosa Evo Biologique,Indica
Aylmer,2214,Fleurs Séchées,Pistol and Paris - Pink Panties,Indica
Aylmer,2214,Fleurs Séchées,Promenade - Afghan Kush,Indica
Aylmer,2214,Fleurs Séchées,Promenade - Berry Cream Puff,Sativa
Aylmer,2214,Fleurs Séchées,Promenade - Cannatonic,Hybride
Aylmer,2214,Fleurs Séchées,Promenade - Harlequin 1:1,Hybride
Aylmer,2214,Fleurs Séchées,Promenade - Pennywise 1:1,Hybride
Aylmer,2214,Fleurs Séchées,Promenade - Pine Tar Kush,Indica
Aylmer,2214,Fleurs Séchées,Promenade - Sac Banane,Hybride
Aylmer,2214,Fleurs Séchées,Promenade - Sour Tangie,Sativa
Aylmer,2214,Fleurs Séchées,Promenade - Strawberry Cough,Sativa
Aylmer,2214,Fleurs Séchées,Promenade - Sugar Cookies,Indica
Aylmer,2214,Fleurs Séchées,Promenade - Tropicali 1:1,Sativa
Aylmer,2214,Fleurs Séchées,Pure Laine - Island Pink Kush,Indica
Aylmer,2214,Fleurs Séchées,Pure Laine - Mango Widow,Sativa
Aylmer,2214,Fleurs Séchées,Pure Laine - Pineapple OG,Sativa
Aylmer,2214,Fleurs Séchées,Pure Laine Cannabis - Alien Gelato,Hybride
Aylmer,2214,Fleurs Séchées,Pure Laine Cannabis - Gros Plaisirs,Hybride
Aylmer,2214,Fleurs Séchées,Pure Laine Cannabis - Wedding Crasher,Hybride
Aylmer,2214,Fleurs Séchées,Pure Trichomes x Velada - Painted Lady,Sativa
Aylmer,2214,Fleurs Séchées,QcGoldtech - Pure Kush,Indica
Aylmer,2214,Fleurs Séchées,R'Belle - Avignon,Indica
Aylmer,2214,Fleurs Séchées,R'Belle - Bastille,Indica
Aylmer,2214,Fleurs Séchées,R'Belle - Marseille,Sativa
Aylmer,2214,Fleurs Séchées,R'Belle - Saint-Laurent,Indica
Aylmer,2214,Fleurs Séchées,Redecan - Purple Churro,Sativa
Aylmer,2214,Fleurs Séchées,Saint-Laurent Cannabis - Holy Kush,Indica
Aylmer,2214,Fleurs Séchées,San Raf - Stink Biscuit,Indica
Aylmer,2214,Fleurs Séchées,San Rafael '71 - Black Jelly,Sativa
Aylmer,2214,Fleurs Séchées,San Rafael '71 - Pink Kush,Indica
Aylmer,2214,Fleurs Séchées,San Rafael '71 - Strawberry Sensi,Sativa
Aylmer,2214,Fleurs Séchées,San Rafael '71 - Tangerine Dream,Sativa
Aylmer,2214,Fleurs Séchées,Seaweed - Red Velvet Ice Cream,Hybride
Aylmer,2214,Fleurs Séchées,Sheeesh - Pure Michigan,Indica
Aylmer,2214,Fleurs Séchées,Simply Bare - BC Fire OG Biologique,Indica
Aylmer,2214,Fleurs Séchées,Simply Bare - BC Frosted Fruit Cake Bio,Indica
Aylmer,2214,Fleurs Séchées,Simply Bare - BC Fruit Loopz Biologique,Sativa
Aylmer,2214,Fleurs Séchées,Solei - Libérer,Sativa
Aylmer,2214,Fleurs Séchées,Sonique - Cotton Candy,Hybride
Aylmer,2214,Fleurs Séchées,Space Cannabis - Slurricane Mint,Hybride
Aylmer,2214,Fleurs Séchées,Spinach - Spinach GMO Cookies,Indica
Aylmer,2214,Fleurs Séchées,Spinach - Spinach Lemon Skunk,Sativa
Aylmer,2214,Fleurs Séchées,Sumo - Mac Deluxe,Indica
Aylmer,2214,Fleurs Séchées,Sumo - Papaya Bomb,Indica
Aylmer,2214,Fleurs Séchées,Sumo - Tropical Splash,Indica
Aylmer,2214,Fleurs Séchées,Sweetgrass Cannabis - Mint Chocolate Chip Biologique,Hybride
Aylmer,2214,Fleurs Séchées,T'es Dans L'Champ - Aweille Réveille,Sativa
Aylmer,2214,Fleurs Séchées,T'es Dans L'Champ - Dans le Divan,Indica
Aylmer,2214,Fleurs Séchées,T'es Dans L'Champ - Grasse Matinée,Hybride
Aylmer,2214,Fleurs Séchées,T'es Dans L'Champ - Ça Varie CBD,Hybride
Aylmer,2214,Fleurs Séchées,Tam Tams - Blood Orange,Sativa
Aylmer,2214,Fleurs Séchées,Tam Tams - Honeysuckle Kush,Indica
Aylmer,2214,Fleurs Séchées,Tam Tams - Symphonie,Hybride
Aylmer,2214,Fleurs Séchées,TerreBud - Iced Kush,Indica
Aylmer,2214,Fleurs Séchées,TerreBud - Super Top Gun,Hybride
Aylmer,2214,Fleurs Séchées,Terroir - Hybride 101,Hybride
Aylmer,2214,Fleurs Séchées,Terroir - Painted Lady,Sativa
Aylmer,2214,Fleurs Séchées,Terroir - Star d'un Soir,Sativa
Aylmer,2214,Fleurs Séchées,The Loud Plug - Exotic Gas,Indica
Aylmer,2214,Fleurs Séchées,Trailblazer - Apples & Cream,Sativa
Aylmer,2214,Fleurs Séchées,Tribal - Bubble Up,Indica
Aylmer,2214,Fleurs Séchées,Tribal - Cuban Linx,Hybride
Aylmer,2214,Fleurs Séchées,Tribal - Gelato Mint,Indica
Aylmer,2214,Fleurs Séchées,Tribal - Neon Sunshine,Hybride
Aylmer,2214,Fleurs Séchées,Twd. - Twd. Balanced,Hybride
Aylmer,2214,Fleurs Séchées,Tweed - Cherry Açai Mints,Hybride
Aylmer,2214,Fleurs Séchées,Tweed - Duplex,Mélange
Aylmer,2214,Fleurs Séchées,Tweed - Lemon Meringue Pie,Sativa
Aylmer,2214,Fleurs Séchées,Uncommon Cannabis Co. - Rose Gold Pavé,Sativa
Aylmer,2214,Fleurs Séchées,Vert - CBD OG Kush,Indica
Aylmer,2214,Fleurs Séchées,Vert - L'Entre Deux,Hybride
Aylmer,2214,Fleurs Séchées,Vert - Scout 91K,Hybride
Aylmer,2214,Fleurs Séchées,Vertical 7 - Fruity Pebbles OG,Hybride
Aylmer,2214,Fleurs Séchées,Vertical 7 - SuperBoof,Hybride
Aylmer,2214,Fleurs Séchées,Wio - Sour Tsunami CBD Biologique,Hybride
Aylmer,2214,Fleurs Séchées,Wio - Super Lemon Haze Biologique,Sativa
Aylmer,2214,Fleurs Séchées,Wio - Top Cola AAAA,Sativa
Aylmer,2214,Fleurs Séchées,Wô Là - Black Cherry Punch,Indica
Aylmer,2214,Fleurs Séchées,Wô Là - Ultra Jean-G,Sativa
Aylmer,2214,Fleurs Séchées,XoPro - Time Wreck,Sativa
Aylmer,2214,Haschich,1964 - Haschich Libanais,Dérivés
Aylmer,2214,Haschich,5 Points Cannabis - Hasch de Zsweet,Dérivés
Aylmer,2214,Haschich,Be Humble. - Hasch de Raisins,Dérivés
Aylmer,2214,Haschich,Blanh - Style 1980,Dérivés
Aylmer,2214,Haschich,Blanh - Style Afghan,Dérivés
Aylmer,2214,Haschich,Blee Extraits - Haschich Vieilli Style MTL,Dérivés
Aylmer,2214,Haschich,Bleuh - H29 Old School,Dérivés
Aylmer,2214,Haschich,Bleuh Light - H4 Old School,Dérivés
Aylmer,2214,Haschich,Fleurs de Lise - Attache ta Tuque,Dérivés
Aylmer,2214,Haschich,Fleurs de Lise - Tire-Toi une Bûche,Dérivés
Aylmer,2214,Haschich,Good Supply - Bon Vieux Hash,Dérivés
Aylmer,2214,Haschich,Grand Royal - Grand Royal Hash P Marker,Dérivés
Aylmer,2214,Haschich,Hexo - Hasch Atlantide,Dérivés
Aylmer,2214,Haschich,Lot 420 - Le Bloc 33,Dérivés
Aylmer,2214,Haschich,MTL Cannabis - Sage N' Sour Haschich,Dérivés
Aylmer,2214,Haschich,MTL Cannabis - Wes' Coast Kush,Dérivés
Aylmer,2214,Haschich,Nordique Royale - Afghan Gold,Dérivés
Aylmer,2214,Haschich,Nordique Royale - Rockstar,Dérivés
Aylmer,2214,Haschich,Nugz - Drip N' Jiggle Old School,Dérivés
Aylmer,2214,Haschich,Nugz - Galactic Brger Old School Hash,Dérivés
Aylmer,2214,Haschich,Nugz - Ice Water Hash,Dérivés
Aylmer,2214,Haschich,Nugz - Old School Hash,Dérivés
Aylmer,2214,Haschich,OMY - Crumbled Lime Style Pressé,Dérivés
Aylmer,2214,Haschich,Ouh La La - Pépites,Dérivés
Aylmer,2214,Haschich,R'Belle - Louvre,Dérivés
Aylmer,2214,Haschich,ShredX Rip Strip Hash - Citrique Électrique,Dérivés
Aylmer,2214,Haschich,Tam Tams - Honeydew Melon,Dérivés
Aylmer,2214,Haschich,Tam Tams - Tropical Milk,Dérivés
Aylmer,2214,Haschich,Terroir - Royal Gorilla,Dérivés
Aylmer,2214,Haschich,Terroir - Sour Bread,Dérivés
Aylmer,2214,Haschich,Tremblant Cannabis - Haschich,Dérivés
Aylmer,2214,Haschich,Vert - Hachisch Afghan Équilibré,Dérivés
Aylmer,2214,Haschich,Wô Là par Tremblant Hasch - Haschich Pressé,Dérivés
Aylmer,2214,Haschich,XK - Haschtag Classique,Dérivés
Aylmer,2214,Haschich,XK - Haschtag Hash de Noé,Dérivés
Aylmer,2214,Moulu,Bleuh Light - CBD à la Lime,Hybride
Aylmer,2214,Moulu,Grindh - H27 Indica,Indica
Aylmer,2214,Moulu,Grindh - H27 Sativa,Sativa
Aylmer,2214,Moulu,Irony - Mouture 2.0,Hybride
Aylmer,2214,Moulu,La Batch - Citron XXX,Mélange
Aylmer,2214,Moulu,Nugz - Drip N' Jiggle Grind,Hybride
Aylmer,2214,Moulu,Pure Laine Cannabis - La Moulinette,Mélange
Aylmer,2214,Moulu,Saturday - Tropical and Twisted,Mélange
Aylmer,2214,Moulu,Shred - Citrique électrique,Sativa
Aylmer,2214,Moulu,Sumo - Citron Atomique,Indica
Aylmer,2214,Moulu,XK - MiXK,Mélange
Aylmer,2214,Pré-Roulés,1964 - Bleu Nuit,Sativa
Aylmer,2214,Pré-Roulés,5 Points Cannabis - Le Coffret 5 Points,Mélange
Aylmer,2214,Pré-Roulés,5 Points Cannabis - Purple Haze,Sativa
Aylmer,2214,Pré-Roulés,514 - Sativa X30,Sativa
Aylmer,2214,Pré-Roulés,7ACRES - Jack Haze,Sativa
Aylmer,2214,Pré-Roulés,BLKMKT - LA WoMac,Indica
Aylmer,2214,Pré-Roulés,Back Forty - Fire Breath,Indica
Aylmer,2214,Pré-Roulés,Back Forty - Wedding Pie,Indica
Aylmer,2214,Pré-Roulés,Blakh - H30 Haze,Sativa
Aylmer,2214,Pré-Roulés,Blanh - Blanh Sativa,Sativa
Aylmer,2214,Pré-Roulés,Bleuh - Drette Indica,Indica
Aylmer,2214,Pré-Roulés,Bleuh Light - Colorado Cherry,Sativa
Aylmer,2214,Pré-Roulés,Bold - Lemon Sour Diesel,Sativa
Aylmer,2214,Pré-Roulés,Bon Jak - Rockstar,Indica
Aylmer,2214,Pré-Roulés,Bud Lafleur - Banana Daddy,Indica
Aylmer,2214,Pré-Roulés,Bud Lafleur - Moby Dick,Hybride
Aylmer,2214,Pré-Roulés,Canaca - Explosion de Fruits,Sativa
Aylmer,2214,Pré-Roulés,Carmel Cannabis - Animal Face,Sativa
Aylmer,2214,Pré-Roulés,Carmel Cannabis - Kush Life,Indica
Aylmer,2214,Pré-Roulés,Clem et Co - Apricot Cream and Cheese 1:1,Hybride
Aylmer,2214,Pré-Roulés,Color Cannabis - Blueberry Seagal,Indica
Aylmer,2214,Pré-Roulés,Color Cannabis - Mango Haze,Hybride
Aylmer,2214,Pré-Roulés,Cultures Chloris - LCP,Hybride
Aylmer,2214,Pré-Roulés,DLYS - Artisans,Hybride
Aylmer,2214,Pré-Roulés,Daily Special - Sativa Js,Sativa
Aylmer,2214,Pré-Roulés,Fleurons - Méchant Pétard,Indica
Aylmer,2214,Pré-Roulés,Fleurs de Lise - La Cerise sur le Funday,Sativa
Aylmer,2214,Pré-Roulés,Fleurs de Lise - Le Passe Partout,Sativa
Aylmer,2214,Pré-Roulés,Good Supply - Jean Guy,Sativa
Aylmer,2214,Pré-Roulés,Green Joy - Lemon Pepper Punch,Sativa
Aylmer,2214,Pré-Roulés,Green Joy - Mango Cheese,Sativa
Aylmer,2214,Pré-Roulés,Grindh - H27 Sativa,Sativa
Aylmer,2214,Pré-Roulés,Groupe SûrNaturel - Velvet Punch Haze,Hybride
Aylmer,2214,Pré-Roulés,Irony - Blueberry Muffin,Indica
Aylmer,2214,Pré-Roulés,Irony - Candyland,Sativa
Aylmer,2214,Pré-Roulés,Irony - Petit-Pétard,Mélange
Aylmer,2214,Pré-Roulés,Irony - Pillage de Trésors,Indica
Aylmer,2214,Pré-Roulés,Irony - Trio Beau-Pétard,Mélange
Aylmer,2214,Pré-Roulés,La Plogue - Sour Grape,Hybride
Aylmer,2214,Pré-Roulés,LaHoja - Grape Octane,Indica
Aylmer,2214,Pré-Roulés,Lunaire - Les Gros CBDs,Hybride
Aylmer,2214,Pré-Roulés,MTL Cannabis - Strawberry N' Mintz,Sativa
Aylmer,2214,Pré-Roulés,MTL Cannabis - Wes' Coast Kush,Indica
Aylmer,2214,Pré-Roulés,Nueva+ - Banane Plantée,Sativa
Aylmer,2214,Pré-Roulés,Nueva+ - Complice,Hybride
Aylmer,2214,Pré-Roulés,Nueva+ - La Copine,Sativa
Aylmer,2214,Pré-Roulés,Nueva+ - Rêve Lucide,Sativa
Aylmer,2214,Pré-Roulés,Nugz - Early Lemon Berry,Sativa
Aylmer,2214,Pré-Roulés,Nugz - Nugz Wrap Indica,Indica
Aylmer,2214,Pré-Roulés,Nugz - Nugz Wrap Sativa,Sativa
Aylmer,2214,Pré-Roulés,OMY - Skunk Muffinz,Hybride
Aylmer,2214,Pré-Roulés,Ono Cannabis - Ono Astrono,Sativa
Aylmer,2214,Pré-Roulés,Ono Cannabis - Ono Kongz,Indica
Aylmer,2214,Pré-Roulés,Ono Cannabis - Ono Planet of the grapes,Indica
Aylmer,2214,Pré-Roulés,Orchid - CBD Runtz,Hybride
Aylmer,2214,Pré-Roulés,Pecko - Death Bubba Biologique,Indica
Aylmer,2214,Pré-Roulés,Promenade - Blue Dream,Sativa
Aylmer,2214,Pré-Roulés,Promenade - Pink God,Indica
Aylmer,2214,Pré-Roulés,Pure Laine - Pineapple OG,Sativa
Aylmer,2214,Pré-Roulés,Pure Laine Cannabis - Special Haze,Sativa
Aylmer,2214,Pré-Roulés,Pure Laine Cannabis - Suzettes,Mélange
Aylmer,2214,Pré-Roulés,Pure Trichomes - Skunkcussion,Sativa
Aylmer,2214,Pré-Roulés,R'Belle - Bastille,Indica
Aylmer,2214,Pré-Roulés,Redecan - Animal Rntz Redees Hemp'd,Indica
Aylmer,2214,Pré-Roulés,Redecan - Cold Creek Kush Redees Hemp'd,Sativa
Aylmer,2214,Pré-Roulés,Redecan - Purple Churro Classique,Sativa
Aylmer,2214,Pré-Roulés,Saint-Laurent Cannabis - Holy Kush,Indica
Aylmer,2214,Pré-Roulés,San Rafael '71 - Chemango Kush,Indica
Aylmer,2214,Pré-Roulés,San Rafael '71 - Pink Kush,Indica
Aylmer,2214,Pré-Roulés,San Rafael '71 - Strawberry Sensi,Sativa
Aylmer,2214,Pré-Roulés,San Rafael '71 - Tangerine Dream,Sativa
Aylmer,2214,Pré-Roulés,Sheeesh - Slush P,Hybride
Aylmer,2214,Pré-Roulés,Sheeesh - Trop Juice,Hybride
Aylmer,2214,Pré-Roulés,Shred - Bête de Diesel,Indica
Aylmer,2214,Pré-Roulés,Shred - Citrique Électrique,Sativa
Aylmer,2214,Pré-Roulés,Shred Tubes - Toute Garnie,Hybride
Aylmer,2214,Pré-Roulés,Solei - Équilibre Pur,Mélange
Aylmer,2214,Pré-Roulés,Spinach - Spinach Vanilla Kush,Indica
Aylmer,2214,Pré-Roulés,T'es Dans L'Champ - Grasse Matinée,Hybride
Aylmer,2214,Pré-Roulés,Tam Tams - Honeysuckle Kush,Indica
Aylmer,2214,Pré-Roulés,Terroir - Afghani,Indica
Aylmer,2214,Pré-Roulés,Terroir - C99,Sativa
Aylmer,2214,Pré-Roulés,Tommy's Craft - Le Coup de Coeur de Tommy,Hybride
Aylmer,2214,Pré-Roulés,Tribal - Bubble Up,Indica
Aylmer,2214,Pré-Roulés,Tribal - Cuban Linx,Hybride
Aylmer,2214,Pré-Roulés,Tribal - Gelato Mint,Indica
Aylmer,2214,Pré-Roulés,Tribal - Neon Sunshine,Hybride
Aylmer,2214,Pré-Roulés,Twd. - Twd. Balanced,Hybride
Aylmer,2214,Pré-Roulés,Vert - CBD OG Kush,Indica
Aylmer,2214,Pré-Roulés,Vertical 7 - Purple Gushrs LSO,Sativa
