Request_ID,Sample_Received_Date,Number_of_Tests,Test_Type,Test_Names,Final_CofA_Date,Revenue
975f141a-fe52-4e73-86b0-8d4b564556bc,08/26/2023,4,Microbiology,"Legionella, E. coli, Fecal Streptococci, Pseudomonas aeruginosa",09/23/2023,NaN
c4ea0bac-7b71-4ef6-8938-f5923d012181,04/14/2023,9,Microbiology,"Pseudomonas aeruginosa, Giardia, Enterococci, Cryptosporidium, Total Coliforms, E. coli, Fecal Streptococci, Heterotrophic Plate Count, Legionella",04/30/2023,1657.0
0ad29b89-9c44-4b0b-ad04-ea5b54a98b0a,05/28/2024,1,Chemistry,Hardness,06/01/2024,246.54
02b3fa73-ff80-440b-aa4c-845d7d58f96e,10/30/2024,3,Chemistry,"Phosphate, Nitrate, Hardness",11/28/2024,823.13
45a79e15-731e-4005-a7d2-a9a827aefcac,05/25/2023,6,Microbiology,"Heterotrophic Plate Count, Clostridium perfringens, Fecal Streptococci, E. coli, Cryptosporidium, Total Coliforms",06/10/2023,NaN
8a9abd51-e4d4-4a7d-aeed-d877ec31b5dc,09/28/2024,10,Chemistry,"Hardness, Turbidity, Sulfate, Heavy Metals, pH, Nitrate, TOC, Phosphate, Alkalinity, Chloride",10/11/2024,1427.24
f4b23ee9-5b42-401b-91c6-ebdee3046ab8,08/08/2023,6,Chemistry,"Turbidity, TOC, pH, Heavy Metals, Alkalinity, Nitrate",08/21/2023,1247.44
68bdfb46-e819-48b3-9edf-b61fc1540aaa,02/21/2025,1,Chemistry,TOC,03/17/2025,252.22
789348c4-4c1b-41ce-83ac-ef50f492f137,02/22/2025,3,Microbiology,"Pseudomonas aeruginosa, Enterococci, Fecal Streptococci",03/07/2025,709.87
d99a4492-9f29-4a4d-bad5-e38db160e8c4,02/13/2024,5,Chemistry,"TOC, Chloride, Alkalinity, Sulfate, pH",03/06/2024,585.64
18fc2d27-4959-454c-a7e9-1258f63c5a97,08/02/2023,1,Microbiology,Total Coliforms,NaN,261.34
6f06b4a5-a88a-4d49-b31d-fb1c7ac38d42,01/09/2023,1,Microbiology,Fecal Streptococci,01/31/2023,179.75
5b1dbbe5-fbf0-43b1-9406-77f4b5174ee6,06/30/2023,3,Chemistry,"Alkalinity, TOC, Sulfate",07/05/2023,710.99
3d59e787-e85e-43c7-a94d-ea43852e272d,06/25/2024,7,Chemistry,"pH, TOC, Turbidity, Heavy Metals, Chloride, Alkalinity, Nitrate",07/06/2024,1456.37
f0ca371b-be17-466c-8c64-d14de2cc1510,01/27/2023,5,Microbiology,"Giardia, E. coli, Enterococci, Legionella, Cryptosporidium",02/04/2023,1425.04
21e045e6-3835-4895-aa85-1f0dd1f6c228,01/13/2024,10,Microbiology,"Fecal Streptococci, Heterotrophic Plate Count, Cryptosporidium, E. coli, Legionella, Pseudomonas aeruginosa, Clostridium perfringens, Enterococci, Giardia, Total Coliforms",2024/02/03,1400.77
9654ed22-3a4e-4f22-a590-c4ceb9291725,08/28/2024,8,Microbiology,"Legionella, Heterotrophic Plate Count, E. coli, Clostridium perfringens, Enterococci, Total Coliforms, Giardia, Fecal Streptococci",09/24/2024,1122.74
ec65010b-427c-45de-b3b5-10c09cb4049b,01/19/2024,1,Chemistry,Chloride,02/06/2024,268.06
c8e241e8-73ce-4db8-a0ed-278c3be22eb6,11/16/2023,7,Chemistry,"Hardness, Nitrate, Sulfate, Turbidity, Alkalinity, Phosphate, Chloride",12/06/2023,1804.74
105b40e1-eb4b-4f4b-91b8-dcf8e0e1fd60,10/25/2023,10,Microbiology,"Giardia, Legionella, Pseudomonas aeruginosa, Heterotrophic Plate Count, Clostridium perfringens, Total Coliforms, Enterococci, Cryptosporidium, Fecal Streptococci, E. coli",11/04/2023,2313.46
47311ec2-6948-411a-9581-2706b171fa6e,03/07/2024,6,Microbiology,"Cryptosporidium, Pseudomonas aeruginosa, Fecal Streptococci, Clostridium perfringens, Heterotrophic Plate Count, Total Coliforms",31-03-2024,1710.91
12fc8987-cee3-4b38-b927-466a66207306,12/31/2024,9,Microbiology,"Giardia, Legionella, Enterococci, Clostridium perfringens, Total Coliforms, E. coli, Heterotrophic Plate Count, Fecal Streptococci, Cryptosporidium",01/20/2025,2634.72
0112a506-93a2-43e7-a4f0-a990aba28b88,01/04/2023,5,Microbiology,"Pseudomonas aeruginosa, Total Coliforms, Legionella, Enterococci, Cryptosporidium",01.13.2023,1395.72
b2aec5d6-379e-431e-949f-fc11aaac031f,01/27/2023,7,Chemistry,NaN,02/04/2023,744.42
5652d0b4-7f93-4579-aca4-70ed1483c12a,01.04.2023,10,Chemistry,"pH, Chloride, Sulfate, Hardness, Heavy Metals, TOC, Nitrate, Turbidity, Alkalinity, Phosphate",NaN,1504.73
3da6f0d6-e7af-4797-97ee-b6706a61cfb4,06/23/2024,9,Chemistry,"Nitrate, Heavy Metals, pH, Alkalinity, TOC, Turbidity, Phosphate, Hardness, Sulfate",07/20/2024,2626.0
4ac9e05b-77a9-49db-999b-981384f64ba5,11/24/2024,3,Chemistry,"Turbidity, Hardness, pH",11/29/2024,437.62
f45aeed1-8eec-4ad8-9864-7624216f77e1,01/16/2025,4,Chemistry,"pH, Phosphate, TOC, Sulfate",01/26/2025,1133.07
b7147913-3446-47b2-88d5-839a43be50ae,03/03/2024,10,Microbiology,"Pseudomonas aeruginosa, Clostridium perfringens, Fecal Streptococci, Legionella, Enterococci, E. coli, Total Coliforms, Heterotrophic Plate Count, Giardia, Cryptosporidium",03/13/2024,NaN
12ddc8e3-9b9c-46b8-9ef0-544facd36ba8,11/09/2023,6,Chemistry,"Nitrate, Turbidity, Chloride, Sulfate, Heavy Metals, pH",11/25/2023,1096.59
3cc3ab80-9482-41c2-9ee5-d78241e2f4a5,05/07/2023,2,Microbiology,"Pseudomonas aeruginosa, Cryptosporidium",06/05/2023,530.31
4dce5e99-0a4f-4354-9f62-3d34baae93f3,01/12/2025,3,Microbiology,"Cryptosporidium, Pseudomonas aeruginosa, Fecal Streptococci",01/22/2025,525.99
d126ba9a-48ce-4e22-8d92-94135c367ca9,05/18/2024,2,Microbiology,"Heterotrophic Plate Count, Legionella",05/28/2024,NaN
d33983dd-d8fe-4200-b8cc-6f8d40b13b25,10/16/2024,3,Microbiology,"Legionella, Cryptosporidium, Total Coliforms",11/15/2024,391.6
18d6117e-dd70-4802-b47d-d7f8d9ee7528,02/13/2025,3,Chemistry,"pH, Alkalinity, Heavy Metals",03/15/2025,454.79
6d34af63-b4dc-40f9-ac17-b64562ae2206,10/29/2024,2,Microbiology,"Legionella, Fecal Streptococci",11/09/2024,162.44
484e85e8-2c59-4a3a-b1c9-8ebb3b237bc7,04/03/2023,3,Chemistry,"Phosphate, Hardness, Alkalinity",04/11/2023,882.18
1bd11503-2424-4183-ae44-7f06acc061e4,11/12/2023,6,Microbiology,"Total Coliforms, Enterococci, E. coli, Giardia, Fecal Streptococci, Clostridium perfringens",11/15/2023,639.41
d5d7d0a0-132a-4a81-b039-b0f2ee504fa8,09/19/2024,8,Microbiology,"Pseudomonas aeruginosa, Giardia, Heterotrophic Plate Count, Legionella, E. coli, Total Coliforms, Enterococci, Cryptosporidium",09/26/2024,1277.16
9747d0d6-65ee-4a35-bccd-3bfd1d7ae219,02/23/2024,10,Microbiology,"Fecal Streptococci, Pseudomonas aeruginosa, E. coli, Cryptosporidium, Total Coliforms, Legionella, Clostridium perfringens, Heterotrophic Plate Count, Giardia, Enterococci",03/15/2024,842.12
af1c539b-c0cb-4700-b503-88baf5010d80,05/06/2024,9,Microbiology,"Cryptosporidium, Total Coliforms, Enterococci, Fecal Streptococci, Heterotrophic Plate Count, Giardia, Clostridium perfringens, Legionella, Pseudomonas aeruginosa",06/03/2024,727.72
943d94a5-3052-415b-b4f3-b4eaf551c8b8,11/07/2023,7,Chemistry,"pH, TOC, Alkalinity, Chloride, Turbidity, Nitrate, Sulfate",11/29/2023,1911.62
b7d2d255-9fc5-4c8c-870c-877f35dc35b8,06/10/2024,7,Microbiology,"E. coli, Enterococci, Cryptosporidium, Clostridium perfringens, Legionella, Giardia, Pseudomonas aeruginosa",07/09/2024,909.05
493043eb-8a8e-41da-bfc9-fa4ba12e5bc8,08/24/2024,2,Chemistry,NaN,09/13/2024,473.59
14fdde3e-9003-4639-9466-997397f16650,04/17/2023,9,Microbiology,"Cryptosporidium, Giardia, Pseudomonas aeruginosa, Enterococci, E. coli, Heterotrophic Plate Count, Total Coliforms, Legionella, Fecal Streptococci",05/17/2023,1482.78
ff5cc2e3-7881-4544-aab9-06c56cbecbde,03/12/2025,8,Chemistry,"Sulfate, Heavy Metals, pH, Chloride, Nitrate, Phosphate, Hardness, Turbidity",04/04/2025,10
097995fa-4f3a-4931-8838-e5b07302556e,12/28/2024,9,Microbiology,"Pseudomonas aeruginosa, Total Coliforms, Heterotrophic Plate Count, Giardia, Fecal Streptococci, E. coli, Cryptosporidium, Legionella, Clostridium perfringens",01/03/2025,1001.5
f09ebb66-2252-4914-bf43-44acac092ec8,08/26/2024,3,Microbiology,"Total Coliforms, Fecal Streptococci, Heterotrophic Plate Count",09/03/2024,540.11
85c5c2ee-76a5-44b9-9731-30912cee5157,05/28/2024,4,Chemistry,"Sulfate, Turbidity, Alkalinity, Chloride",NaN,348.48
cb137566-882b-446f-b770-e131efd33a10,05/13/2024,3,Chemistry,"Heavy Metals, Turbidity, Chloride",05/26/2024,472.65
828603f0-8f5e-4ae5-8d21-7c968858c083,07/15/2023,4,Microbiology,"Fecal Streptococci, Giardia, Enterococci, Cryptosporidium",08/04/2023,1001.6
82c4d33c-1102-4d40-9f59-160e28118a5d,07/30/2024,6,Microbiology,"Pseudomonas aeruginosa, Total Coliforms, Giardia, Clostridium perfringens, Legionella, Enterococci",08/26/2024,510.6
8ffba609-2b53-469f-b9ee-0d3674dcd5f6,01/27/2023,6,Microbiology,"Clostridium perfringens, Cryptosporidium, Heterotrophic Plate Count, Pseudomonas aeruginosa, Giardia, Legionella",02/24/2023,1122.23
3f0249b4-b515-4659-8c44-7e178923731d,03/15/2023,6,Microbiology,"Total Coliforms, Enterococci, Fecal Streptococci, E. coli, Cryptosporidium, Clostridium perfringens",04/13/2023,685.89
e6877b6c-0311-420d-9a5f-605d56375029,03/02/2024,4,Microbiology,"Pseudomonas aeruginosa, Legionella, Heterotrophic Plate Count, Enterococci",03/06/2024,438.81
b77fb5b6-858a-4e60-abd3-be105a33904c,08/28/2023,3,Microbiology,"Heterotrophic Plate Count, E. coli, Legionella",09/27/2023,468.15
b945fadc-bc53-42be-b0d7-04f34ee78e84,08/17/2023,3,Microbiology,"E. coli, Fecal Streptococci, Heterotrophic Plate Count",09/08/2023,242.4
e5fe9fe2-0ec0-46ac-a56e-d97df6bdfa93,10/12/2024,10,Microbiology,"Heterotrophic Plate Count, Total Coliforms, E. coli, Clostridium perfringens, Fecal Streptococci, Giardia, Enterococci, Pseudomonas aeruginosa, Legionella, Cryptosporidium",10/29/2024,846.74
8c77f2d1-6199-4203-a1b6-e3a36770bb46,09/03/2023,2,chemistry,"Alkalinity, Turbidity",09/30/2023,191.6
c1afa0e4-9de9-4831-8fc7-18d5c1f9474a,09.28.2024,6,Microbiology,"Fecal Streptococci, Clostridium perfringens, Giardia, Total Coliforms, E. coli, Enterococci",10/16/2024,650.07
75e5e614-46c5-4b25-97f0-2bc761263b44,12/24/2024,10,Microbiology,"Cryptosporidium, Legionella, Clostridium perfringens, Enterococci, Fecal Streptococci, Heterotrophic Plate Count, Total Coliforms, Pseudomonas aeruginosa, Giardia, E. coli",01/15/2025,NaN
ec1f4087-8abd-4791-98b4-36ca80744d55,01/25/2024,6,Microbiology,"Legionella, Fecal Streptococci, Clostridium perfringens, E. coli, Giardia, Total Coliforms",02/23/2024,1679.35
7fbc7b80-c74f-46dc-9850-e769a94623a9,04/07/2023,7,Chemistry,"Heavy Metals, Nitrate, TOC, Hardness, Sulfate, Chloride, Phosphate",04/22/2023,616.21
98a29f48-a040-40b0-aece-fde462e285ce,09/03/2024,5,Microbiology,"Giardia, Fecal Streptococci, Pseudomonas aeruginosa, Cryptosporidium, E. coli",09/22/2024,806.18
dbf4b991-b90b-4f72-9720-b35084e01e34,02/16/2024,6,Chemistry,NaN,03/14/2024,913.22
81917b76-5dd0-47e2-96a7-8221b5cd2082,05/14/2024,4,Microbiology,"Enterococci, Heterotrophic Plate Count, E. coli, Fecal Streptococci",05/25/2024,334.01
bd03370f-f8fa-42c9-a71a-7e99b316bce3,06/12/2023,10,Chemistry,"Chloride, Heavy Metals, Sulfate, TOC, Turbidity, Nitrate, pH, Alkalinity, Hardness, Phosphate",07/03/2023,1023.37
fdec837c-ac8c-4944-a930-f4a6420796eb,09/27/2024,7,Microbiology,"Giardia, Heterotrophic Plate Count, Enterococci, E. coli, Clostridium perfringens, Fecal Streptococci, Total Coliforms",10/06/2024,2049.46
97e49aa4-0069-4ab0-880b-84b052913857,11/20/2023,7,Chemistry,"Turbidity, Chloride, Hardness, Alkalinity, pH, Sulfate, Heavy Metals",12/12/2023,NaN
16750f75-ddec-44ce-85f2-a389af85f109,09/07/2024,6,Microbiology,"Clostridium perfringens, Total Coliforms, Cryptosporidium, Enterococci, Fecal Streptococci, Giardia",09/12/2024,1089.57
be4db0c6-5d06-4688-a19a-ab678b49eab1,03/11/2024,1,Chemistry,Nitrate,03/21/2024,199.2
cf84158a-abda-48d1-a61c-19a9c8a89f51,11/29/2023,7,Chemistry,"Sulfate, Alkalinity, Heavy Metals, Phosphate, Turbidity, Chloride, pH",12/06/2023,1484.92
051a7fe3-919e-474b-bb58-b7289c346c05,04/27/2024,9,Chemistry,"Heavy Metals, pH, Turbidity, TOC, Sulfate, Alkalinity, Phosphate, Nitrate, Chloride",05/11/2024,1509.07
fe3460da-4343-4915-813c-dfb236101a7d,11/20/2023,10,Chemistry,"Hardness, Heavy Metals, Sulfate, TOC, Phosphate, Nitrate, Turbidity, Alkalinity, pH, Chloride",12/01/2023,2047.36
55c8ef54-b18c-464a-b718-0b8f7ecc3c91,05/29/2023,2,Chemistry,"Heavy Metals, Nitrate",06/28/2023,5000
0ed999a5-180f-4e71-865c-c783f56608bd,07/13/2024,2,Microbiology,"Pseudomonas aeruginosa, Fecal Streptococci",08/08/2024,199.3
5f6f2f75-a350-4dec-9ef8-65a469a38738,06/14/2024,9,Chemistry,"Chloride, Nitrate, Sulfate, pH, TOC, Alkalinity, Turbidity, Heavy Metals, Hardness",07/02/2024,1398.27
823bf876-88bb-4095-8c4a-f514134b91f4,10/11/2024,10,Microbiology,"Cryptosporidium, Heterotrophic Plate Count, Legionella, E. coli, Fecal Streptococci, Clostridium perfringens, Enterococci, Giardia, Pseudomonas aeruginosa, Total Coliforms",11/05/2024,1046.55
cbb20400-2e28-468e-8bcd-9dbbf8886759,01/08/2023,9,Chemistry,"pH, Nitrate, Sulfate, Chloride, Heavy Metals, Alkalinity, TOC, Hardness, Turbidity",01/12/2023,2279.08
b22e47d8-a9d0-4bd4-8a7f-9c51113a5bab,06/17/2023,1,Chemistry,pH,07/14/2023,235.94
723f7cf9-f679-4255-a486-9970e94beccf,09/14/2024,6,Microbiology,"Pseudomonas aeruginosa, Heterotrophic Plate Count, Cryptosporidium, Enterococci, Total Coliforms, Fecal Streptococci",09/26/2024,895.21
a2e39483-79ce-4c15-a466-70d5f71b837c,10/09/2023,3,Chemistry,"Phosphate, Heavy Metals, Chloride",11/08/2023,374.31
5bfa0430-b7cd-410d-8626-a770f54f005d,11/24/2023,10,Chemistry,"Phosphate, Nitrate, Sulfate, pH, Turbidity, Hardness, Chloride, TOC, Heavy Metals, Alkalinity",12/15/2023,929.33
7800c3ea-f54f-4934-b12e-9127f5fffd14,03/16/2023,4,Microbiology,"Legionella, Cryptosporidium, Total Coliforms, Pseudomonas aeruginosa",04/09/2023,1135.95
5362826a-b755-4b20-ba92-a03e114bd075,10/07/2024,6,Chemistry,"Chloride, Sulfate, Alkalinity, pH, Hardness, Turbidity",10/27/2024,916.42
3ab45219-742b-48b9-9097-ed5bb0044b9b,03/15/2024,6,Chemistry,"Heavy Metals, Chloride, Turbidity, TOC, Hardness, Nitrate",05-04-2024,1701.25
8041b5f2-20bc-4a79-9f1d-8dc20e00a67a,08/14/2024,1,Microbiology,Clostridium perfringens,08/17/2024,156.2
9e187a01-2aef-4635-b481-44ff36a0ed5f,05/08/2023,3,Microbiology,"Fecal Streptococci, Total Coliforms, E. coli",05/19/2023,730.72
54cc4a13-d86e-42e1-bad2-560c9507027f,08/24/2023,4,Microbiology,"Legionella, Giardia, Clostridium perfringens, Fecal Streptococci",09/06/2023,1013.13
68589aae-ab5c-4316-8df8-cdaee884174a,09/12/2024,6,Microbiology,"Legionella, Fecal Streptococci, Cryptosporidium, Enterococci, Pseudomonas aeruginosa, Clostridium perfringens",09/29/2024,1107.79
237dbf03-6c2a-4101-972c-7e9970a8eb7f,01/28/2024,4,Microbiology,"Heterotrophic Plate Count, E. coli, Pseudomonas aeruginosa, Enterococci",02/13/2024,1071.83
fa0faeb0-6ba3-4797-8523-43a7edb7a0d2,09/30/2023,1,Chemistry,pH,10/19/2023,160.41
43032484-b3b5-4251-a350-e0c2d39f7f55,11/23/2023,4,Microbiology,"Clostridium perfringens, Heterotrophic Plate Count, Fecal Streptococci, Cryptosporidium",12/10/2023,619.46
55e2a7ed-0873-4883-90f9-007d985bec80,02/24/2024,7,Microbiology,"E. coli, Heterotrophic Plate Count, Giardia, Enterococci, Legionella, Total Coliforms, Pseudomonas aeruginosa",03/23/2024,932.96
57082c03-059f-4db2-a3f0-7a85270a0c6e,03/20/2024,6,Chemistry,"Phosphate, Hardness, Turbidity, Chloride, pH, Alkalinity",03/23/2024,1202.69
5caed9f3-699e-4802-9242-acd35190abd9,03/22/2023,4,Chemistry,"Heavy Metals, Hardness, Alkalinity, TOC",04/11/2023,917.75
09675fdb-572d-4420-be85-5c3baae021d4,06/27/2023,7,Chemistry,"pH, Sulfate, Chloride, Alkalinity, Heavy Metals, Turbidity, Hardness",07/06/2023,1320.67
470ad392-4106-4da8-82e6-386eaa3aa0ee,04/12/2025,1,Chemistry,pH,05/09/2025,244.39
508bd9d7-c7b7-45e9-968c-fab7ef122601,01/05/2023,3,Microbiology,"Total Coliforms, Cryptosporidium, E. coli",01/10/2023,360.4
63aad7ef-ac4f-4828-b508-2e262f0db84e,12/23/2024,8,Microbiology,"Total Coliforms, Giardia, Legionella, E. coli, Pseudomonas aeruginosa, Fecal Streptococci, Enterococci, Cryptosporidium",12/30/2024,1754.52
8dbfc5ad-481a-4d1a-95ef-980d5d18e701,03/20/2023,6,Microbiology,"Giardia, Pseudomonas aeruginosa, Total Coliforms, Enterococci, Clostridium perfringens, Heterotrophic Plate Count",04/13/2023,1795.73
1dd03eff-0e0d-4a07-9796-9c37d94adf65,01/29/2025,1,Microbiology,Pseudomonas aeruginosa,02/17/2025,126.38
0db598fb-6d7e-48b1-b77f-c208f3a41470,03/24/2024,5,Chemistry,"Hardness, TOC, Chloride, Alkalinity, Nitrate",04/14/2024,1164.59
2ced99ef-60cf-41c8-b096-cec0fd9e2047,04/10/2023,1,Microbiology,Giardia,05/01/2023,228.32
33b52cb4-d6b6-4011-ac7a-e51f1195f49d,12/23/2024,8,Chemistry,"Chloride, Sulfate, Hardness, Phosphate, Nitrate, Alkalinity, Turbidity, pH",01/06/2025,1807.04
89124ad7-8f44-4874-bc8f-38506e4a6f6e,08/13/2023,7,Chemistry,NaN,09/03/2023,1762.7
ce0babdd-3a31-4d2a-bfef-d90d78a2748b,05/20/2023,9,Chemistry,"TOC, Turbidity, pH, Sulfate, Hardness, Alkalinity, Heavy Metals, Phosphate, Chloride",06/18/2023,NaN
fefd1d62-e14b-499b-be85-4a35d790ec56,06/20/2024,10,Chemistry,"Chloride, Heavy Metals, Turbidity, TOC, Hardness, Alkalinity, Phosphate, Nitrate, Sulfate, pH",06/23/2024,899.79
6ffb02a7-fbf8-4fd2-83b7-661455418147,02/25/2025,4,Chemistry,"Phosphate, Chloride, TOC, Nitrate",03/19/2025,618.04
5dfeb4a3-a5ab-4b9c-8367-e2a4f8c5d31a,06/26/2023,2,Microbiology,"Pseudomonas aeruginosa, Clostridium perfringens",07/03/2023,NaN
ad742ac1-d09b-45ac-89f1-33695dc9c28f,04/23/2024,2,Chemistry,"Sulfate, pH",05/12/2024,583.65
08dad981-fbc6-4f8e-a2c8-215f84b9c815,11/22/2023,4,Microbiology,"Fecal Streptococci, Giardia, Enterococci, Pseudomonas aeruginosa",12/04/2023,966.19
e65ceab8-e24e-466b-a3fd-d5182f25418f,09/29/2024,9,Chemistry,"pH, Turbidity, Heavy Metals, Hardness, Nitrate, Chloride, Phosphate, Sulfate, Alkalinity",10/04/2024,920.42
5ddb791f-5001-4fa9-88ce-9d1e67872905,01/21/2024,1,Chemistry,Hardness,NaN,229.13
53002b22-da29-4213-87c0-4e3fbb59604e,05/14/2023,4,Microbiology,"Legionella, Clostridium perfringens, Giardia, Fecal Streptococci",06/06/2023,1117.38
5500a256-9f1e-425e-8c55-0b3574d2404a,02/09/2023,1,Chemistry,NaN,NaN,279.71
47c71a79-5318-4f14-834c-263d80e3f8d1,01/29/2024,8,Microbiology,"Legionella, Fecal Streptococci, Total Coliforms, Pseudomonas aeruginosa, Giardia, Cryptosporidium, Clostridium perfringens, E. coli",02/09/2024,691.51
817eacfb-2b22-4bd0-bd51-10ca3a64750b,01/03/2025,4,Chemistry,"Nitrate, pH, Alkalinity, Sulfate",01/15/2025,5000
8fb1b041-7706-42cf-bb55-ac021fcb5076,10/29/2023,9,Chemistry,NaN,11/21/2023,NaN
e3b05425-53b6-4de9-806c-9cbd1a9334a6,05/27/2023,6,Chemistry,"Heavy Metals, pH, Nitrate, Phosphate, Hardness, Chloride",06/23/2023,1340.18
53df53e3-2b0e-4c98-a067-a38a39830420,12/26/2023,4,Microbiology,"Enterococci, Cryptosporidium, Legionella, Total Coliforms",01/17/2024,1077.04
405a610e-1b07-480d-945c-c9d1b257bfc7,03/19/2024,2,Chemistry,"Phosphate, Nitrate",03/23/2024,423.02
10ebb395-ca97-4a7e-a5e8-72a9b4c127f9,08/07/2023,5,Microbiology,"Clostridium perfringens, Total Coliforms, Giardia, Cryptosporidium, E. coli",08/14/2023,431.65
1167f2fe-8b59-4f5a-82fb-1d5f0d61a7b2,09/11/2024,4,Microbiology,"Cryptosporidium, Giardia, Fecal Streptococci, Legionella",09/21/2024,369.11
57645084-434b-4214-a0f5-83df3f885173,08/30/2024,3,Chemistry,"Chloride, Phosphate, Nitrate",09/27/2024,346.62
08d1a7c5-e9a9-4768-a7fa-2916cb864bd9,08/03/2024,10,Chemistry,NaN,08/12/2024,1277.0
0bd0773f-f419-410b-a78f-1b08ba875017,09/12/2024,1,Microbiology,Cryptosporidium,10/02/2024,183.92
f3364078-8156-447a-b6df-ec3f15562a07,03/28/2025,8,Chemistry,"Chloride, Phosphate, Hardness, Sulfate, Nitrate, TOC, pH, Turbidity",04/27/2025,2041.63
6973bc10-977e-4e7e-b90d-d3fd039d998f,08/25/2024,8,Microbiology,"E. coli, Cryptosporidium, Pseudomonas aeruginosa, Heterotrophic Plate Count, Enterococci, Clostridium perfringens, Giardia, Fecal Streptococci",09/15/2024,1029.16
d5d41c0c-4421-4133-a362-b5cef6af4f6f,06/02/2024,1,Chemistry,Sulfate,06/17/2024,134.17
6b616184-e8af-4915-9307-9934768807ee,07/30/2024,6,Microbiology,"Clostridium perfringens, Cryptosporidium, Pseudomonas aeruginosa, Heterotrophic Plate Count, E. coli, Total Coliforms",08/28/2024,1009.24
44ea0ded-10c9-49c0-8b5a-ade8edb6b01d,11/23/2023,3,Chemistry,"Hardness, Chloride, pH",11/28/2023,654.89
a61b0dff-b3e9-4989-bf4b-949cdf77714e,01/05/2024,4,Microbiology,"Pseudomonas aeruginosa, E. coli, Fecal Streptococci, Giardia",01/13/2024,1013.0
7633d712-e16c-4a25-be94-04e1a1ae29ac,04/07/2023,5,Chemistry,"Heavy Metals, Phosphate, TOC, Hardness, Nitrate",05/02/2023,10
62e7d2ac-8cfd-4c98-b8f8-e2ceade1bee7,05/17/2024,4,Microbiology,"E. coli, Giardia, Clostridium perfringens, Pseudomonas aeruginosa",06/04/2024,718.49
e3f68218-2a93-429f-a8bb-69242b1d3eea,12/12/2023,8,Chemistry,"pH, Phosphate, Hardness, TOC, Chloride, Nitrate, Heavy Metals, Alkalinity",12/15/2023,1615.4
cbca0b1b-dc3c-4748-8935-3910d93057be,04/14/2023,6,Chemistry,"TOC, Heavy Metals, Nitrate, pH, Phosphate, Hardness",05/06/2023,1574.25
9c333a75-c6e1-44e0-8132-7c29643da5e7,01/31/2023,1,Chemistry,Phosphate,02/13/2023,125.69
9b77407a-9623-4c34-aae3-987f3402c710,10/03/2023,2,Chemistry,"TOC, Turbidity",10/19/2023,404.0
8eaa212a-e6b4-458b-9cfb-602e8901bb5c,05/02/2023,6,Chemistry,"TOC, Chloride, Nitrate, Turbidity, Sulfate, Phosphate",05/21/2023,627.1
0533d7ec-5823-4fe6-83fd-7fbe23e67d09,06/23/2023,1,Chemistry,Sulfate,07/15/2023,160.22
5e4fd236-3df2-4270-8aba-b6850301480b,03/04/2025,7,Chemistry,"Chloride, Turbidity, TOC, Phosphate, Hardness, Nitrate, Sulfate",03/25/2025,912.89
79d9d01e-5812-4bd0-a54f-7052747a4b7a,01/13/2024,8,Chemistry,"Heavy Metals, Turbidity, Chloride, Sulfate, TOC, Alkalinity, Nitrate, Phosphate",01/30/2024,869.14
baee66c7-3e34-4db2-87ae-03b12123a29b,06/02/2023,1,Chemistry,Sulfate,06/05/2023,87.33
b5c15a10-2338-4372-b7a3-4a0610efeaa9,03/07/2024,3,Chemistry,"Hardness, Nitrate, pH",04/01/2024,331.78
0607e7b8-f949-406c-aa08-40199fe8c050,02/25/2024,9,Chemistry,"Phosphate, Sulfate, Heavy Metals, Chloride, Turbidity, Nitrate, TOC, pH, Hardness",03/10/2024,2168.65
4874b106-eb5d-40f8-a3e9-2bef1896921a,04/11/2024,4,Microbiology,"Pseudomonas aeruginosa, Total Coliforms, Legionella, E. coli",04.24.2024,1138.15
80433710-ebeb-42e3-aff5-28638a446e9b,07/18/2024,5,Microbiology,"Clostridium perfringens, Total Coliforms, Legionella, Giardia, Heterotrophic Plate Count",08/17/2024,949.72
d947e698-3d09-4baa-8dc2-f8cf1f9e2939,02/10/2023,10,Chemistry,"Turbidity, Alkalinity, Phosphate, pH, Nitrate, Chloride, Heavy Metals, TOC, Hardness, Sulfate",02/23/2023,2860.41
f4f7ce95-ce47-463c-8e94-425d1155df80,10/25/2024,1,Microbiology,Clostridium perfringens,NaN,294.57
62e81edb-b159-440a-bc0a-b8044a78bccc,03/13/2024,7,Chemistry,"Nitrate, pH, Phosphate, Chloride, Heavy Metals, TOC, Sulfate",03/18/2024,947.47
fbc184d5-3275-4eea-a951-4c5d0af80228,02/20/2025,7,Chemistry,"Nitrate, pH, Sulfate, TOC, Turbidity, Heavy Metals, Chloride",02/28/2025,1798.64
4ce9eb77-b3a9-426b-91db-917a1ae88b81,04/07/2025,8,Microbiology,"Giardia, Cryptosporidium, Total Coliforms, E. coli, Enterococci, Legionella, Pseudomonas aeruginosa, Fecal Streptococci",05/07/2025,1984.56
ee12b0d3-315b-4919-8d8f-6814526df49d,03/04/2025,8,Chemistry,"Chloride, Phosphate, Nitrate, Hardness, Heavy Metals, pH, Alkalinity, TOC",03/08/2025,10000
0eeb0fce-2431-4168-9ced-c82a4a2fb1ef,01/04/2023,7,Chemistry,"Alkalinity, Chloride, TOC, Nitrate, Sulfate, Heavy Metals, pH",2023/01/14,718.49
